slug	rank	id	frozen	link_form	asin	amazon_url	card_name	brand	maker_model	card_price	static_flags	amazon_title	amazon_price	amazon_stock	verdict	price_gap	seller_type	checked_at	judged_task	note
solar-panel-folding	3	togopower-120	0	amazonAsin	B08NP5L3C8	https://www.amazon.co.jp/dp/B08NP5L3C8	TogoPower ソーラーパネル 120W 折りたたみ式 単結晶 ETFE 急速充電 スタンド付き	TogoPower		16800	OK	BALDR ソーラーパネル 120W 最新型ETFE 25%高変換効率 単結晶 折り畳み式 ポータブル電源充電器 DC出力(22V 5.5A) USB PD QC3.0搭載 急速充電 IP65防水 地震防災対策 アウトドア スマホ・タブレット充電 電気代節約	27800	in_stock(cart) 残り2点 ご注文はお早めに 在庫状況 について; successor=B09Z2L5P5B	ok	+65%	marketplace	2026-09-23T13:15:19Z	campkit-20260921-83	83 §B-2: 採用。★ブランド二重表記の決着=dp ブランド欄は『Baldr』(verbatim)、出荷元/販売元は『TOGOpower』(verbatim)で、カード name の TogoPower と楽天 brand の BALDR が同一 dp 上に両方現れる。カードの affiliateUrl も item.rakuten.co.jp/togopower/tps-120 で楽天ショップ名 togopower＝Amazon 販売元 TOGOpower と一致し、TogoPower が BALDR 製パネルを販売している関係と確定。条件1 は不成立(dp メーカー型番 TSP-120F に対し楽天は tps-120 / PIONEER120W。TSP と tps は綴りが近いが完全一致ではない)。条件2 は 120W・折りたたみ・単結晶・ETFE・急速充電(QC3.0＋PD45W)・スタンド付き(feature『新たに3本の自立スタンドを追加』『新搭載の3本スタンド＋4つの金属穴』)の6点が一致し矛盾なし。buybox=cart(残り2点)。gap +65% は楽天側が『先着10名様限定特別価格16,500円』の販促価格であることが主因(キュー#19 で再確認のこと)。amazon_stock に successor=B09Z2L5P5B(BALDR 200W)が出るが別容量の上位機で verdict は動かさない。auto unverifiable を人手 ok に確定。経路=/s 0回(77 の保存 k29 を流用)＋/dp 1回。
solar-panel-folding	4	lacita-81w	0	amazonAsin	B08Q7JTHTF	https://www.amazon.co.jp/dp/B08Q7JTHTF	LACITA 81W ソーラーパネル ソーラーチャージャー 折りたたみ式	LACITA		15480	OK	LACITA ソーラーパネル 81W チャージャー エナーボックス citasr-01-A	25800	in_stock(cart) 残り10点 ご注文はお早めに 在庫状況 について	ok	+67%	official	2026-09-23T03:08:47Z	campkit-20260921-74	74: 段階2（偽の unverifiable）。★81W の名指しあり。変種一覧なしの単一商品ページで dp 仕様欄 CITASR-01-A が楽天 maker_model CITASR-01・実SKU citasr-01-1 と前方一致し、dp タイトル「LACITA ソーラーパネル 81W チャージャー エナーボックス citasr-01-A」がカード name の W 数・折りたたみ式と一致。price_gap +67%（Amazon ¥25,800＝楽天現在値と同額／カード ¥15,480）は既存 price_unconfirmed 行（pending/B）の管轄。seller=LACITA JAPAN 公式ショップ は追補3 で自称「公式」を外した土台が dp ブランド LACITA（ラ・チタ）＋国名 JAPAN＋業態名詞 ショップ で①成立
solar-panel-folding	5	motteru-24w	0	none			MOTTERU ソーラーパネル 24W USB2ポート 合計20W出力 スタンド付き 2年保証	MOTTERU		8980	-									
solar-portable-power	1	sp-jackery-2000	0	amazonAsin	B0F7XGDD5D	https://www.amazon.co.jp/dp/B0F7XGDD5D	Jackery Solar Generator 2000 New 2042Wh 200W ポータブル電源 ソーラーパネル セット 大容量 定格2200W 急速充電 防災 アウトドア UPS機能 太陽光発電 ジャクリ	Jackery		296400	shared_asin	Jackery Solar Generator 2000 New 2042Wh ポータブル電源 200W ソーラーパネル 1枚 接続用5M延長コード 1本 3点セット ソーラーチャージャー 1.7時間満充電 定格出力2200W 瞬間最大4400W 家庭用 アウトドア用 防災 車中泊 UPS機能 アプリ遠隔操作 純正弦波 AC100V 50Hz/60Hz対応	223510	in_stock(cart) 残り4点 ご注文はお早めに 在庫状況 について	ok	-25%	official	2026-09-23T03:08:51Z	campkit-20260921-74	74: 正の行（jackery-power-station#4#jackery-solar-2000【frozen・amazonUrl】と同一ASIN・shared_asin。dp は1回だけ取得し両行を独立に判定）。段階2。カード name は「2042Wh 200W … セット」＝本体＋200Wソーラーパネルのセット構成を名指ししており、スタイル軸3件（2042Wh+200W+5M延長コード／2042Wh 単体／2042Wh+収納バッグ）のうち着地は「2042Wh+200W+5M延長コード」で、200W パネル付きはこの1件だけ（§B-5 の注意どおり本体単品 B0F8J5RNF6 には着地していない）。dp 仕様欄 JE-2000D／JSG-2020I が楽天 maker_model「2000New V2+200W」と同じ構成。price_gap -25%（Amazon ¥223,510／カード ¥296,400・楽天現在値 ¥286,400）は値下げ。5M延長コードの同梱は Amazon 側のセット内容差で、同記事に既存 name_fix 行（pending/C）がある。seller=Jackery Japan で①成立（追補(b)）
solar-portable-power	2	sp-jackery-1000	0	amazonAsin	B0F7XFGBKR	https://www.amazon.co.jp/dp/B0F7XFGBKR	Jackery Solar Generator 1000 New 1070Wh 100W ポータブル電源 ソーラーパネル セット リン酸鉄 定格1500W 急速充電 アウトドア 防災 車中泊 UPS機能 太陽光発電 ジャクリ	Jackery		154600	shared_asin	Jackery Solar Generator 1000 New 1070Wh ポータブル電源 100W ソーラーパネル 1枚 接続用5M延長コード 1本 3点セット 60分でフル充電 リン酸鉄 長寿命 バッテリー 定格出力1500W 瞬間最大3000W 家庭用 アウトドア用 防災 UPS機能 アプリ遠隔操作 純正弦波 AC100V 50Hz/60Hz対応	119376	in_stock(cart) 残り16点 ご注文はお早めに 在庫状況 について	ok	-23%	official	2026-09-23T03:08:55Z	campkit-20260921-74	74: 正の行（jackery-power-station#2#jackery-solar-1000【frozen・amazonUrl】と同一ASIN・shared_asin。dp は1回だけ取得し両行を独立に判定）。段階2。カード name は「1070Wh 100W … セット」を名指ししており、スタイル軸4件のうち着地は「1070Wh+100W+5M延長コード」で 100W パネル付き・標準色に一致（サンドゴールド系・収納バッグのみの変種には着地していない）。dp 仕様欄 JSG-1010J、楽天実SKU の 型番1:1000 New+100w とも揃う。price_gap -23%（Amazon ¥119,376／カード ¥154,600＝楽天現在値と同額）は値下げ。seller=Jackery Japan で①成立（追補(b)）
solar-portable-power	3	sp-ecoflow-delta3plus	0	amazonAsin	B0DB5TKW25	https://www.amazon.co.jp/dp/B0DB5TKW25	EcoFlow ポータブル電源 ソーラーパネル セット DELTA 3 Plus 1024Wh+220W 軽量両面ソーラーパネル 大容量 長寿命 太陽光発電 急速充電 キャンプ 停電 防災 エコフロー	EcoFlow		232100	OK	EcoFlow DELTA 3 Plus 1024Wh ポータブル電源 と 220W軽量両面ソーラーパネル 1枚 2点セット ぽーたふる電源 大容量	125800	in_stock(cart) 残り13点 ご注文はお早めに 在庫状況 について	ok	-46%	marketplace	2026-09-23T03:08:58Z	campkit-20260921-74	74: 段階2。カード name は「DELTA 3 Plus 1024Wh+220W 軽量両面ソーラーパネル セット」を名指ししており、Set 軸3件（1.DELTA3Plus単品／2.DELTA3Plus+160W／3.DELTA3Plus+220W）のうち着地は「3.DELTA3Plus+220W」で W 数まで一致し、楽天実SKU の 型番:DELTA 3 Plus + 220W とも完全一致。⚠️seller は機械判定が official（店名に Direct を含むため）だったが、dp ブランド欄は「EF ECOFLOW」の2トークンで店名「EcoFlow Direct-JP」に EF が現れないため§0-2 追補2 により①不成立。商材の合う販売店なので marketplace へ人手で訂正した（portable-power-guide#3 と同じ）。price_gap -46%（Amazon ¥125,800／カード ¥232,100・楽天現在値 ¥236,600）は値下げ
solar-portable-power	4	sp-fossibot-f2400	0	amazonAsin	B0FGWJN4XM	https://www.amazon.co.jp/dp/B0FGWJN4XM	FOSSiBOT F2400 ポータブル電源 3点セット ブラック リン酸鉄 2048Wh 定格2400W UPS ソーラーパネル200W×2枚 3500サイクル 正弦波	FOSSiBOT	F2400	127990	OK	FOSSiBOT ポータブル電源 F2400 1枚 200W ソーラーパネル セット 大容量 2048Wh リン酸鉄 AC出力 2400W定格出力 瞬間最大4800W 15年長寿命 ぽーたふる電源 16出力ポート UPS機能 防災グッズ 家庭用 蓄電池 ポータブルバッテリー 節電/停電対策 キャンプ 車中泊 アプリ遠隔操作 50Hz/60Hz対応 純正弦波 耐熱防火（ブラック）	135900	in_stock(cart) 在庫あり。 在庫状況 について	model_mismatch	+6%	official	2026-09-22T23:18:03Z	campkit-20260921-70	70: auto ok を覆す。型番 F2400 は一致するが set_name 軸の着地値は F2400-B200（dp title「1枚 200W」・メーカー型番 F2400+SP200）で、カード name の「3点セット／ソーラーパネル200W×2枚」（楽天実SKU F2400+200W*2）と構成が違う。変種一覧 10 件に 200W×2 は無く差し替え回に再探索。販売元 FOSSiBOT JP は §0-2 ①(b)→official
solar-portable-power	5	sp-ecoflow-delta3classic	0	amazonAsin	B0FZL86GXC	https://www.amazon.co.jp/dp/B0FZL86GXC	EcoFlow ポータブル電源 ソーラーパネル セット DELTA 3 Classic（グレー）+160W 1024Wh 軽量両面ソーラーパネル 大容量 家庭用 蓄電池	EcoFlow		143700	shared_asin	ECOFLOW DELTA 3 Classic 1024Wh と160W軽量両面ソーラーパネル 2点セット 定格出力1500W ぽーたふる電源	85800	in_stock(cart) 在庫あり。	ok	-40%	marketplace	2026-09-22T23:18:07Z	campkit-20260921-70	70: ★は set_name「3.DELTA3Classic単品+160W」・カラー欄「4.DELTA3Classic+160W(グレー)」で、カード name の DELTA 3 Classic（グレー）+160W と構成・色とも一致。shared_asin 2 行の正の行。販売元 EcoFlow Direct-JP は dp ブランド EF ECOFLOW の部分一致で §0-2 の迷う形→marketplace に倒して QUESTION
solo-camp-beginners-guide	1	solo-camp-tent	0	amazonAsin	B08P5811G7	https://www.amazon.co.jp/dp/B08P5811G7	コールマン ツーリングドーム/ST オリーブ 2000038141 1〜2人用	コールマン	2000038141	17424	shared_asin	Coleman(コールマン) テント ツーリングドーム ST/LX/SDX/LDX キャンプ アウトドア フェス 収納 コンパクト 簡単設営 カンガルーテント ソロキャンプ	15720	in_stock(cart) 在庫あり。; successor=B0BHHK24KM	ok	-10%	marketplace	2026-09-22T23:18:11Z	campkit-20260921-70	70: auto ok を追認。size_name 軸 4 件のうち★は ST(1~2人用)・カラー欄 オリーブ・メーカー型番 2000038141 で、カード name の ツーリングドーム/ST オリーブ 2000038141 と一致。shared_asin 3 行の正の行（frozen=0 かつ ST と色の両方を名指し）。販売元 Victoria L-Breath は 61 の marketplace を再利用
solo-camp-beginners-guide	2	solo-camp-sleeping-bag	0	amazonAsin	B07HRQMV4M	https://www.amazon.co.jp/dp/B07HRQMV4M	コールマン パフォーマーIII/C5 オレンジ 2000034774 封筒型シュラフ	コールマン	2000034774	5350	shared_asin	コールマン(Coleman) 寝袋 パフォーマーIII C5/10/15 快適温度5度/10度/15度 ウォッシャブル 洗濯可 封筒型 連結可能	5500	in_stock(cart) 在庫あり。	ok	+3%	marketplace	2026-09-22T14:18:08Z	campkit-20260921-61	61: 参照側（正の行＝coleman-sleeping-bag#2）。同 ASIN B07HRQMV4M・["C5","オレンジ"] でカードと一致
solo-camp-beginners-guide	3	solo-camp-mat	0	amazonAsin	B0CZKS8RVR	https://www.amazon.co.jp/dp/B0CZKS8RVR	Bears Rock 自動膨張式 キャンプマット 5cm シングル 枕付き MT-105F チャコールブラウン	Bears	MT-105F	4980	shared_asin,inconsistent_shared	Bears Rock ベアーズロック キャンプ マット 厚さ 5cm 自動膨張式 インフレーターマット フィットキーパー Fit Keeper MT-105F (チャコールブラウン)	5530	in_stock(cart) 在庫あり。 在庫状況 について	ok	+11%	marketplace	2026-09-22T12:34:09Z	campkit-20260921-58	手動判定(58): 58 で camp-sleeping-mat#2 が同じ B0CZKS8RVR に差し替わり shared_asin になった参照側の行。正の行は camp-sleeping-mat#2#bears-rock-inflatable-5cm（58 が dp 実データで照合）。カード name「MT-105F チャコールブラウン」は dp のメーカー型番 MT-105F・カラー チャコールブラウン と一致・¥5,530・在庫あり(cart)。販売元 ホーマックス（メーカー正規販売店）→marketplace。mdx は不変更（元から正しい ASIN が付いていた）
solo-camp-beginners-guide	4	solo-camp-burner	0	amazonAsin	B001ADSR56	https://www.amazon.co.jp/dp/B001ADSR56	SOTO レギュレーターストーブ ST-310 シングルバーナー	SOTO	ST-310	7480	OK	ソト(SOTO) レギュレーターストーブ 日本製 シングルバーナー ST-310	6899	in_stock(cart) 残り18点 ご注文はお早めに 在庫状況 について	ok	-8%	marketplace	2026-09-23T03:09:03Z	campkit-20260921-74	74: 段階2。パターン×スタイルの4変種（単品 シルバー／単品 オンライン限定モノトーン／単品シルバー+CB TOUGH125セット／同 220セット）のうち着地は「単品 シルバー／なし」で、カードがセットも限定色も名指ししていない構成と一致。dp 仕様欄 ST-310 がカード name・楽天 maker_model と完全一致、価格-8%。seller=量販計画本店 は dp ブランド ソト(SOTO) と一致せず①不成立、店名に小売業態の語（本店）があり marketplace
solo-camp-beginners-guide	5	solo-camp-cooker	0	amazonAsin	B09KX7GW39	https://www.amazon.co.jp/dp/B09KX7GW39	スノーピーク アルミパーソナルクッカーセット SCS-020R	スノーピーク	SCS-020R	5544	OK	スノーピーク(snow peak) パーソナルクッカーセット チタン/アルミ	5544	in_stock(cart) 在庫あり。	ok	0%	amazon	2026-09-23T03:09:06Z	campkit-20260921-74	74: 段階2。カード name の「セット」は§B-5④の構成の名指し。スタイル軸1件「アルミ」に着地し、カード name の「アルミパーソナルクッカーセット」と素材が一致（dp タイトルは「パーソナルクッカーセット チタン/アルミ」とファミリー名を並記するが、着地変種はアルミ）。dp 仕様欄 SCS-020R がカード name・楽天 maker_model と完全一致、価格0%（¥5,544 同額）
solo-camp-cot	1	cot-rank-1	0	amazonAsin	B07NBHCBHT	https://www.amazon.co.jp/dp/B07NBHCBHT	LOGOS/ロゴス Tradcanvas コンフォートベッド 73173089 フォールディングコット ソロキャンプ 折り畳みベッド/コット キャンプ アウトドア 車中泊 軽量 コンパクト収納	LOGOS/ロゴス	73173089	13365	OK	ロゴス(LOGOS) Tradcanvas	6973	no_buybox	out_of_stock		unknown	2026-09-23T03:15:23Z	campkit-20260921-74	74: 段階2で ASIN 自体は正しい（サイズ×色の2変種のうち着地は「ベージュ／（約）幅72×奥行205×34cm」＝コット本体で、もう1件はテーブル・ベンチ・スツールの別商品。dp 仕様欄 73173089 がカード name・楽天 maker_model と完全一致）。購入ボックスが無く出品ゼロのため out_of_stock。price_gap は no_buybox のため空（60 §A-2）。楽天側は qty=2・¥11,000 で購入可（カード ¥13,365 との差は既存 price_unconfirmed 行 pending/C の管轄）
solo-camp-cot	2	cot-rank-2	0	amazonAsin	B00363PS3W	https://www.amazon.co.jp/dp/B00363PS3W	Coleman コンバータコット2 ラウンジャー 折り畳みベッド Converta Cot 折り畳みチェア 椅子 キャンプ バーベキュー リクライニング アウトドアベッド オーバーサイズ	Coleman		10990	shared_asin	コールマン(Coleman) 折りたたみ式ベッド コンバータ コット/ラウンジャー 193.8×64×32.5cm/耐加重102.1kg/身長190cmまで	7280	in_stock(cart) 残り6点 ご注文はお早めに 在庫状況 について	ok	-34%	unknown	2026-09-23T03:17:22Z	campkit-20260921-74	74: 正=family-camp-cot#1#coleman-converta-cot2（同一ASIN・shared_asin）。dp は1回だけ取得し（本行は --cached で再判定・Amazon GET 0 回）両行を独立に判定。段階2（偽の unverifiable）。変種一覧なしの単一商品ページで dp タイトル「コールマン(Coleman) 折りたたみ式ベッド コンバータ コット/ラウンジャー 193.8×64×32.5cm」がカード name の「コンバータコット2 ラウンジャー Converta Cot」と一致。カード name の「オーバーサイズ」は§B-5③の製品名の一部。dp 仕様欄 2000020282（Coleman 国内品番）と楽天 maker_model 2249234 は採番体系が違うだけで商品は同一。※既存 out_of_stock 行（pending/B）は楽天側 soldout の話で Amazon 側は残り6点＝購入可のため台帳は変更しない
